"page","product_id","image","name","ref","price","quantity","status","edit_link","description","meta_title","meta_description","meta_keyword","tags","model","sku","length","width","height","weight","seo_keyword","date_available","image_main","extra_images"
24,"5181","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0004-40x40.jpg","Green Cats Eye Diopside 6.5 mm Round Cabochon","GCD0004","16.5000","1","Disabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=e3fef344a002c4cb8920e336dfc4276b&product_id=5181&page=24","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.5 mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">4.2 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-564ba7b9-7fff-c04f-e89f-8fe6b6b720b7""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.65 ct / 0.33 g </span></h2>","Green Cats Eye Diopside Gemstone","Green Cats Eye Diopside, 
6.5 mm Round Convexed Backed Loose Gemstone Cabochon, 
4.2 mm profile, 
1.65 ct / 0.33 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0004","","6.50000000","6.50000000","4.20000000","0.33000000","green-cats-eye-diopside","2022-12-03","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0004-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0004b-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0004c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0004d-100x100.jpg"
24,"5195","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0013b-40x40.jpg","Green Cats Eye Diopside 6.5mm Round Cabochon","GCD0013","18.5000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=e3fef344a002c4cb8920e336dfc4276b&product_id=5195&page=24","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.5mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">4.8 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-0884ccd4-7fff-fa32-9a8a-b1b838df42c4""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.85 ct / 0.37 g&nbsp;</span></h2>","Green Cats Eye Diopside Gemstone","Green Cats Eye Diopside, 
6.5mm Round Convexed Backed Loose Gemstone Cabochon, 
4.8 mm profile, 
1.85 ct / 0.37 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0013","","6.50000000","6.50000000","4.80000000","0.37000000","Green-Cats-Eye-Diopside","2022-12-09","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0013b-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0013-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0013c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0013d-100x100.jpg"
24,"5198","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0016-40x40.jpg","Green Cats Eye Diopside 6.5mm Round Cabochon","GCD0016","11.5000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=e3fef344a002c4cb8920e336dfc4276b&product_id=5198&page=24","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.5mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">3 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-2af0abcc-7fff-867a-a64b-e6ce378e1456""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.15 ct / 0.23 g&nbsp;</span></h2>","Green Cats Eye Diopside Gemstone","Green Cats Eye Diopside, 
6.5mm Round Convexed Backed Loose Gemstone Cabochon, 
3 mm profile, 
1.15 ct / 0.23 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0016","","6.50000000","6.50000000","3.00000000","0.23000000","Green-Cats-Eye-Diopside","2022-12-09","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0016-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0016d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0016c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0016b-100x100.jpg"
24,"5192","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0011-40x40.jpg","Green Cats Eye Diopside 6.6mm Round Cabochon","GCD0011","14.0000","1","Disabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=e3fef344a002c4cb8920e336dfc4276b&product_id=5192&page=24","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.6mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">3.3 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-0cfa4dc7-7fff-a7e7-1bee-3fc2d0d90bba""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.40 ct / 0.28 g&nbsp;</span></h2>","Green Cats Eye Diopside Gemstone","Green Cats Eye Diopside, 
6.6mm Round Convexed Backed Loose Gemstone Cabochon, 
3.3 mm profile, 
1.40 ct / 0.28 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0011","","6.60000000","6.60000000","3.40000000","0.28000000","green-cats-eye-diopside","2022-12-08","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0011-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0011d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0011c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0011b-100x100.jpg"
25,"5194","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0012-40x40.jpg","Green Cats Eye Diopside 6.7mm Round Cabochon","GCD0012","11.5000","1","Disabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=f37af0d62d7563eeaf4f00f3f29e46e1&product_id=5194&page=25","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.7mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">2.7 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-2863efb7-7fff-0638-32cb-df5d1e01401e""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.15 ct / 0.23 g&nbsp;</span></h2>","Green Cats Eye Diopside Cabochon","Green Cats Eye Diopside, 
6.7mm Round Convexed Backed Loose Gemstone Cabochon, 
2.7 mm profile, 
1.15 ct / 0.23 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0012","","6.70000000","6.70000000","2.70000000","0.23000000","green-cats-eye-diopside","2022-12-09","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0012-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0012d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0012b-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0012c-100x100.jpg"
25,"5182","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0005-40x40.jpg","Green Cats Eye Diopside 6.7mm Round Cabochon","GCD0005","18.0000","1","Disabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=f37af0d62d7563eeaf4f00f3f29e46e1&product_id=5182&page=25","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.7mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">4.4 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-c3b2032e-7fff-0b04-714f-1e77c1c92cb1""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.80 ct / 0.36 g </span></h2>","Green Cats Eye Diopside Cabochon","Green Cats Eye Diopside, 
6.7mm Round Convexed Backed Loose Gemstone Cabochon, 
4.4 mm profile, 
1.80 ct / 0.36 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0005","","6.70000000","6.70000000","4.40000000","0.36000000","green-cats-eye-diopside","2022-12-03","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0005-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0005b-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0005d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0005c-100x100.jpg"
25,"5183","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0006-40x40.jpg","Green Cats Eye Diopside 6.7mm Round Cabochon","GCD0006","10.0000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=f37af0d62d7563eeaf4f00f3f29e46e1&product_id=5183&page=25","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.7mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">2.6 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-85cbb6e2-7fff-fa19-90ca-be1e25e27232""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.00 ct / 0.20 g&nbsp;</span></h2>","Green Cats Eye Diopside Gemstone","Green Cats Eye Diopside, 
6.7mm Round Convexed Backed Loose Gemstone Cabochon, 
2.6 mm profile, 
1.00 ct / 0.20 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0006","","6.70000000","6.70000000","2.60000000","0.20000000","green-cats-eye-diopside","2022-12-03","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0006-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0006d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0006c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0006b-100x100.jpg"
25,"5190","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0009-40x40.jpg","Green Cats Eye Diopside 6.7mm Round Cabochon","GCD0009","19.0000","1","Disabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=f37af0d62d7563eeaf4f00f3f29e46e1&product_id=5190&page=25","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6.7mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">4.5 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-8d0103eb-7fff-da0b-1aab-63306433aae1""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.90 ct / 0.38 g&nbsp;</span></h2>","Green Cats Eye Diopside Cabochon","Green Cats Eye Diopside, 
6.7mm Round Convexed Backed Loose Gemstone Cabochon, 
4.5 mm profile, 
1.90 ct / 0.38 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0009","","6.70000000","6.70000000","4.50000000","0.38000000","green-cats-eye-diopside","2022-12-08","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0009-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0009d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0009c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0009b-100x100.jpg"
25,"5184","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0007-40x40.jpg","Green Cats Eye Diopside 6mm Round Cabochon","GCD0007","12.0000","1","Enabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=f37af0d62d7563eeaf4f00f3f29e46e1&product_id=5184&page=25","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">3.9 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-1ffbe962-7fff-7b7d-abb7-07ebd38570fc""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.20 ct / 0.24 g&nbsp;</span></h2>","Green Cats Eye Diopside Cabochon","Green Cats Eye Diopside, 
6mm Round Convexed Backed Loose Gemstone Cabochon, 
3.9 mm profile, 
1.20 ct / 0.24 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0007","","6.00000000","6.00000000","3.90000000","0.24000000","green-cats-eye-diopside","2022-12-03","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0007-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0007b-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0007c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0007d-100x100.jpg"
25,"5189","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0008-40x40.jpg","Green Cats Eye Diopside 7.2mm Round Cabochon","GCD0008","14.0000","1","Disabled","https://gemstonecabochon.com/gemstone-shop/admin/index.php?route=catalog/product/edit&token=f37af0d62d7563eeaf4f00f3f29e46e1&product_id=5189&page=25","<h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:15pt;margin-bottom:0pt;padding:0pt 0pt 8pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Green Cats Eye Diopside&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.584;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">7.2mm Round Convexed Backed Loose Gemstone Cabochon&nbsp;</span></h2><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 6pt 0pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">2.8 mm profile&nbsp;</span></h2><p><span id=""docs-internal-guid-78e33fb0-7fff-201b-e0ba-30c47dd4dc2e""></span></p><h2 dir=""ltr"" style=""line-height:1.32;text-align: center;background-color:#ffffff;margin-top:0pt;margin-bottom:6pt;""><span style=""font-size:19pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">1.40 ct / 0.28 g&nbsp;</span></h2>","Green Cats Eye Diopside Gemstone","Green Cats Eye Diopside, 
7.2mm Round Convexed Backed Loose Gemstone Cabochon, 
2.8 mm profile, 
1.40 ct / 0.28 g, 
UK Gemstone Supplier, 
Free UK and EU Delivery.","","","GCD0008","","7.20000000","7.20000000","2.80000000","0.28000000","green-cats-eye-diopside","2022-12-08","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0008-100x100.jpg","https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0008d-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0008c-100x100.jpg, https://gemstonecabochon.com/gemstone-shop/image/cache/catalog/Deena/GCD0008b-100x100.jpg"
